Second,microtesla
307.4,21.385006
307.5,21.543915
307.6,21.66266
307.7,21.66266
307.8,21.680304
307.9,21.644121
308.0,21.644121
308.1,21.712091
308.2,21.57109
308.3,21.57109
308.4,21.6657
308.5,21.666086
308.6,21.666086
308.7,21.685793
308.8,21.81386
308.9,21.81386
309.0,21.67346
309.1,21.621954
309.2,21.621954
309.3,21.461151
309.4,21.159777
309.5,21.159777
309.6,20.767036
309.7,20.59967
309.8,20.59967
309.9,20.579329
310.0,20.764166
310.1,20.764166
310.2,20.764166
310.3,20.621271
310.4,20.621271
310.5,20.639442
310.6,20.834978
310.7,20.834978
310.8,20.834978
310.9,21.218227
311.0,21.218227
311.1,21.446882
311.2,21.897686
311.3,21.897686
311.4,22.027143
311.5,21.669373
311.6,21.669373
311.7,21.607399
311.8,21.595707
311.9,21.595707
312.0,21.614494
312.1,21.380491
312.2,21.380491
312.3,21.164816
312.4,21.23084
312.5,21.23084
312.6,21.457123
312.7,21.666279
312.8,21.666279
312.9,21.814432
313.0,21.80967
313.1,21.80967
313.2,21.79222
313.3,21.818481
313.4,21.818481
313.5,21.930828
313.6,22.268517
313.7,22.268517
313.8,22.407486
313.9,22.416883
314.0,22.416883
314.1,22.452892
314.2,22.452892
314.3,22.452892
314.4,22.700256
314.5,22.758072
314.6,22.758072
314.7,22.840263
314.8,22.748827
314.9,22.748827
315.0,22.557005
315.1,22.443209
315.2,22.443209
315.3,22.333426
315.4,22.394228
315.5,22.394228
315.6,22.132957
315.7,22.132957
315.8,22.132957
315.9,22.009897
316.0,22.077484
316.1,22.077484
316.2,22.525198
316.3,22.525198
316.4,22.525198
316.5,22.53561
316.6,22.501123
316.7,22.501123
316.8,22.391497
316.9,22.15993
317.0,22.15993
317.1,21.64085
317.2,21.64085
317.3,21.64085
317.4,21.575706
317.5,21.689192
317.6,21.689192
317.7,21.98002
317.8,21.98002
317.9,21.98002
318.0,22.19404
318.1,22.193436
318.2,22.193436
318.3,22.093807
318.4,21.851109
318.5,21.851109
318.6,21.89808
318.7,22.066647
318.8,22.066647
318.9,22.16752
319.0,22.137697
319.1,22.137697
319.2,22.276041
319.3,22.276041
319.4,22.276041
319.5,22.036144
319.6,21.747221
319.7,21.747221
319.8,21.599348
319.9,21.599348
320.0,21.599348
320.1,21.949284
320.2,22.083437
320.3,22.083437
320.4,22.201986
320.5,22.201986
320.6,22.201986
320.7,22.256393
320.8,22.256393
320.9,22.256393
321.0,22.151482
321.1,22.151482
321.2,22.151482
321.3,22.280472
321.4,22.280472
321.5,22.280472
321.6,22.687141
321.7,22.85643
321.8,22.85643
321.9,22.725601
322.0,22.725601
322.1,22.725601
322.2,22.49211
322.3,22.450348
322.4,22.450348
322.5,22.34202
322.6,22.34202
322.7,22.34202
322.8,22.219698
322.9,22.219698
323.0,22.219698
323.1,21.826998
323.2,21.826998
323.3,21.826998
323.4,21.711412
323.5,21.711412
323.6,21.711412
323.7,21.969719
323.8,21.969719
323.9,21.969719
324.0,21.787216
324.1,21.787216
324.2,21.787216
324.3,22.240171
324.4,22.240171
324.5,22.240171
324.6,22.542751
324.7,22.523495
324.8,22.523495
324.9,22.145048
325.0,22.145048
325.1,22.145048
325.2,22.408094
325.3,22.408094
325.4,22.408094
325.5,22.222076
325.6,22.222076
325.7,22.266273
325.8,22.524086
325.9,22.524086
326.0,22.524086
326.1,22.953873
326.2,22.984581
326.3,22.984581
326.4,23.048193
326.5,23.048193
326.6,23.048193
326.7,22.988409
326.8,23.071972
326.9,23.071972
327.0,22.805365
327.1,22.560919
327.2,22.560919
327.3,22.254843
327.4,21.9269
327.5,21.9269
327.6,22.252155
327.7,22.32972
327.8,22.32972
327.9,22.353476
328.0,22.353476
328.1,22.353476
328.2,22.483574
328.3,22.714783
328.4,22.714783
328.5,22.408415
328.6,22.414316
328.7,22.414316
328.8,22.49256
328.9,22.742813
329.0,22.742813
329.1,23.060474
329.2,22.949331
329.3,22.949331
329.4,22.889074
329.5,22.88433
329.6,22.88433
329.7,22.754782
329.8,22.561161
329.9,22.561161
330.0,21.884104
330.1,21.884104
330.2,21.884104
330.3,21.807758
330.4,22.110033
330.5,22.110033
330.6,22.52989
330.7,22.426046
330.8,22.426046
330.9,22.247074
331.0,21.980133
331.1,21.980133
331.2,21.640095
331.3,21.604004
331.4,21.604004
331.5,21.595356
331.6,21.754831
331.7,21.961262
331.8,22.08509
331.9,22.433157
332.0,22.433157
332.1,22.913853
332.2,22.996695
332.3,22.996695
332.4,22.721123
332.5,22.47187
332.6,22.47187
332.7,22.25674
332.8,22.099974
332.9,22.099974
333.0,21.898487
333.1,21.891998
333.2,21.891998
333.3,21.824858
333.4,21.647894
333.5,21.647894
333.6,21.851501
333.7,22.12972
333.8,22.12972
333.9,22.30964
334.0,22.226856
334.1,22.226856
334.2,22.043674
334.3,21.971855
334.4,21.971855
334.5,21.941257
334.6,21.75675
334.7,21.75675
334.8,21.680597
334.9,21.62747
335.0,21.62747
335.1,21.85803
335.2,21.844524
335.3,21.844524
335.4,21.842896
335.5,21.876953
335.6,21.876953
335.7,22.004114
335.8,22.48741
335.9,22.48741
336.0,22.56656
336.1,22.345089
336.2,22.345089
336.3,22.345089
336.4,21.732481
336.5,21.511574
336.6,21.511574
336.7,21.651394
336.8,21.651394
336.9,21.651394
337.0,21.690838
337.1,21.690838
337.2,21.690838
337.3,21.64309
337.4,21.64309
337.5,21.849535
337.6,21.980864
337.7,21.980864
337.8,21.980864
337.9,21.949253
338.0,21.954111
338.1,21.954111
338.2,21.819212
338.3,21.819212
338.4,21.819212
338.5,21.631208
338.6,21.631208
338.7,21.631208
338.8,21.48749
338.9,21.48749
339.0,21.48749
339.1,21.487738
339.2,21.487738
339.3,21.487738
339.4,21.986546
339.5,21.986546
339.6,21.986546
339.7,21.883718
339.8,21.883718
339.9,21.883718
340.0,21.688128
340.1,21.688128
340.2,21.688128
340.3,21.90704
340.4,21.90704
340.5,21.90704
340.6,21.790136
340.7,21.790136
340.8,21.790136
340.9,22.010773
341.0,22.010773
341.1,22.010773
341.2,21.919819
341.3,21.919819
341.4,21.919819
341.5,21.889261
341.6,21.889261
341.7,21.889261
341.8,21.793076
341.9,21.793076
342.0,21.793076
342.1,21.761024
342.2,21.761024
342.3,21.761024
342.4,22.43047
342.5,22.43047
342.6,22.43047
342.7,22.489042
342.8,22.489042
342.9,22.489042
343.0,21.951305
343.1,21.951305
343.2,21.951305
343.3,21.917154
343.4,21.917154
343.5,21.917154
343.6,22.152786
343.7,22.152786
343.8,22.152786
343.9,22.158756
344.0,22.158756
344.1,22.158756
344.2,21.679094
344.3,21.679094
344.4,21.679094
344.5,21.942093
344.6,21.942093
344.7,21.942093
344.8,21.80714
344.9,21.80714
345.0,21.80714
345.1,22.239923
345.2,22.239923
345.3,22.239923
345.4,22.667961
345.5,22.667961
345.6,22.667961
345.7,23.223814
345.8,23.223814
345.9,23.223814
346.0,22.406282
346.1,22.406282
346.2,22.406282
346.3,22.448782
346.4,22.448782
346.5,22.448782
346.6,23.016388
346.7,23.016388
346.8,23.016388
346.9,23.057426
347.0,23.057426
347.1,23.057426
347.2,22.623735
347.3,22.623735
347.4,22.623735
347.5,22.27789
347.6,22.27789
347.7,22.27789
347.8,22.653471
347.9,22.653471
348.0,22.653471
348.1,22.226954
348.2,22.226954
348.3,22.226954
348.4,22.517403
348.5,22.517403
348.6,22.517403
348.7,22.444706
348.8,22.444706
348.9,22.444706
349.0,23.028837
349.1,23.028837
349.2,23.028837
349.3,22.97813
349.4,22.97813
349.5,22.97813
349.6,22.133444
349.7,22.133444
349.8,22.133444
349.9,22.27831
350.0,22.27831
350.1,22.27831
350.2,22.122316
350.3,22.122316
350.4,22.122316
350.5,22.408167
350.6,22.408167
350.7,22.408167
350.8,22.330078
350.9,22.330078
351.0,22.330078
351.1,22.327587
351.2,22.327587
351.3,22.327587
351.4,22.468502
351.5,22.468502
351.6,22.468502
351.7,22.002146
351.8,22.002146
351.9,22.002146
352.0,22.008753
352.1,22.008753
352.2,22.008753
352.3,22.303326
352.4,22.303326
352.5,22.303326
352.6,22.66637
352.7,22.66637
352.8,22.66637
352.9,22.534895
353.0,22.534895
353.1,22.534895
353.2,22.155788
353.3,22.155788
353.4,22.155788
353.5,22.423306
353.6,22.423306
353.7,22.423306
353.8,22.493343
353.9,22.493343
354.0,22.493343
354.1,22.4761
354.2,22.4761
354.3,22.4761
354.4,22.766611
354.5,22.766611
354.6,22.766611
354.7,22.935766
354.8,22.935766
354.9,22.935766
355.0,22.102623
355.1,22.102623
355.2,22.102623
355.3,21.815199
355.4,21.815199
355.5,21.815199
355.6,22.209572
355.7,22.209572
355.8,22.209572
355.9,22.453367
356.0,22.453367
356.1,22.453367
356.2,21.926756
356.3,21.926756
356.4,21.926756
356.5,21.933558
356.6,21.933558
356.7,21.933558
356.8,21.872116
356.9,21.872116
357.0,21.872116
357.1,22.168114
357.2,22.168114
357.3,22.168114
357.4,22.008053
357.5,22.008053
357.6,22.008053
357.7,21.758987
357.8,21.758987
357.9,21.758987
358.0,21.71049
358.1,21.71049
358.2,21.71049
358.3,21.529339
358.4,21.529339
358.5,21.529339
358.6,21.358541
358.7,21.358541
358.8,21.358541
358.9,21.092394
359.0,21.092394
359.1,21.092394
359.2,20.992252
359.3,20.992252
359.4,20.992252
359.5,20.901508
359.6,20.901508
359.7,20.901508
359.8,20.750313
359.9,20.750313
360.0,20.750313
360.1,21.320063
360.2,21.320063
360.3,21.320063
360.4,21.278687
360.5,21.278687
360.6,21.278687
360.7,21.714848
360.8,21.714848
360.9,21.714848
361.0,22.060457
361.1,22.060457
361.2,22.060457
361.3,21.464006
361.4,21.464006
361.5,21.464006
361.6,21.528933
361.7,21.528933
361.8,21.528933
361.9,21.714539
362.0,21.714539
362.1,21.714539
362.2,21.339647
362.3,21.339647
362.4,21.339647
362.5,21.699043
362.6,21.699043
362.7,21.699043
362.8,22.149803
362.9,22.18955
363.0,22.18955
363.1,22.273129
363.2,22.273129
363.3,22.273129
363.4,21.899113
363.5,21.899113
363.6,21.899113
363.7,21.878866
363.8,21.878866
363.9,21.871998
364.0,21.668005
364.1,21.668005
364.2,21.668005
364.3,21.885086
364.4,21.885086
364.5,22.012321
364.6,21.990898
364.7,21.990898
364.8,21.990898
364.9,21.797604
365.0,21.797604
365.1,21.797604
365.2,22.086973
365.3,22.086973
365.4,22.388641
365.5,22.847229
365.6,22.847229
365.7,22.847229
365.8,22.485739
365.9,22.485739
366.0,22.167688
366.1,21.985312
366.2,21.985312
366.3,21.985312
366.4,21.714981
366.5,21.714981
366.6,21.714981
366.7,22.036514
366.8,22.036514
366.9,22.036514
367.0,21.953108
367.1,21.953108
367.2,21.953108
367.3,22.218576
367.4,22.218576
367.5,22.218576
367.6,22.7559
367.7,22.7559
367.8,22.7559
367.9,22.7369
368.0,22.7369
368.1,22.7369
368.2,22.96626
368.3,22.96626
368.4,22.96626
368.5,22.87986
368.6,22.87986
368.7,22.87986
368.8,22.842163
368.9,22.842163
369.0,22.842163
369.1,22.93285
369.2,22.93285
369.3,22.93285
369.4,23.370457
369.5,23.370457
369.6,23.370457
369.7,23.53363
369.8,23.53363
369.9,23.53363
370.0,23.434683
370.1,23.434683
370.2,23.434683
370.3,23.762901
370.4,23.762901
370.5,23.762901
370.6,23.310139
370.7,23.310139
370.8,23.310139
370.9,23.044456
371.0,23.044456
371.1,23.044456
371.2,23.03989
371.3,23.03989
371.4,23.03989
371.5,22.742102
371.6,22.742102
371.7,22.742102
371.8,22.54092
371.9,22.54092
372.0,22.54092
372.1,22.244139
372.2,22.244139
372.3,22.244139
372.4,22.312046
372.5,22.312046
372.6,22.312046
372.7,22.847729
372.8,22.847729
372.9,22.847729
373.0,23.546331
373.1,23.546331
373.2,23.546331
373.3,22.799316
373.4,22.799316
373.5,22.799316
373.6,22.854343
373.7,22.854343
373.8,22.854343
373.9,23.486223
374.0,23.486223
374.1,23.486223
374.2,23.220964
374.3,23.220964
374.4,23.220964
374.5,23.481258
374.6,23.481258
374.7,23.481258
374.8,23.549408
374.9,23.549408
375.0,23.549408
375.1,23.231522
375.2,23.231522
375.3,23.231522
375.4,23.501177
375.5,23.501177
375.6,23.501177
375.7,23.601133
375.8,23.601133
375.9,23.601133
376.0,23.8483
376.1,23.8483
376.2,23.8483
376.3,23.91548
376.4,23.742798
376.5,23.742798
376.6,23.183764
376.7,23.183764
376.8,23.183764
376.9,22.198465
377.0,22.198465
377.1,22.198465
377.2,22.633547
377.3,23.054075
377.4,23.054075
377.5,23.251564
377.6,23.08401
377.7,23.08401
377.8,22.927713
377.9,23.001738
378.0,23.001738
378.1,23.263988
378.2,23.38616
378.3,23.38616
378.4,23.456217
378.5,23.456217
378.6,23.456217
378.7,23.492376
378.8,23.386555
378.9,23.386555
379.0,23.172436
379.1,23.172436
379.2,23.172436
379.3,22.930113
379.4,22.773138
379.5,22.773138
379.6,22.729155
379.7,22.750542
379.8,22.750542
379.9,22.991344
380.0,23.095062
380.1,23.095062
380.2,22.929968
380.3,22.918974
380.4,22.918974
380.5,23.030743
380.6,23.091715
380.7,23.091715
380.8,23.268324
380.9,23.250036
381.0,23.250036
381.1,23.621449
381.2,23.609533
381.3,23.609533
381.4,23.38252
381.5,23.121017
381.6,23.121017
381.7,22.87537
381.8,23.025858
381.9,23.025858
382.0,23.03507
382.1,23.03507
382.2,23.03507
382.3,23.010801
382.4,22.855902
382.5,22.855902
382.6,22.90474
382.7,23.082407
382.8,23.082407
382.9,23.502195
383.0,23.502195
383.1,23.502195
383.2,23.04927
383.3,22.970613
383.4,22.970613
383.5,22.969666
383.6,22.969666
383.7,22.969666
383.8,23.386282
383.9,23.469736
384.0,23.469736
384.1,23.341196
384.2,23.147612
384.3,23.147612
384.4,23.096455
384.5,23.013243
384.6,23.013243
384.7,23.471258
384.8,23.471804
384.9,23.471804
385.0,23.474272
385.1,23.469864
385.2,23.469864
385.3,23.513968
385.4,23.401014
385.5,23.401014
385.6,23.393812
385.7,23.393812
385.8,23.393812
385.9,23.103842
386.0,22.95561
386.1,22.95561
386.2,22.90027
386.3,22.90027
386.4,22.90027
386.5,23.150291
386.6,23.150291
386.7,23.150291
386.8,22.969728
386.9,22.969728
387.0,22.969728
387.1,22.621346
387.2,22.621346
387.3,22.621346
387.4,23.184177
387.5,23.627916
387.6,23.627916
387.7,23.736769
387.8,23.736769
387.9,23.736769
388.0,23.771524
388.1,23.697708
388.2,23.697708
388.3,23.452074
388.4,23.452074
388.5,23.452074
388.6,22.920778
388.7,22.920778
388.8,22.920778
388.9,22.74938
389.0,22.74938
389.1,22.727175
389.2,22.667543
389.3,22.667543
389.4,22.667543
389.5,22.985004
389.6,23.20585
389.7,23.20585
389.8,23.256117
389.9,23.256117
390.0,23.256117
390.1,23.283743
390.2,23.283743
390.3,23.283743
390.4,23.165382
390.5,23.165382
390.6,23.165382
390.7,23.122036
390.8,23.122036
390.9,23.122036
391.0,22.932999
391.1,22.932999
391.2,22.932999
391.3,23.197483
391.4,23.197483
391.5,23.197483
391.6,23.433405
391.7,23.433405
391.8,23.433405
391.9,23.12258
392.0,23.12258
392.1,22.887913
392.2,22.7819
392.3,22.7819
392.4,22.7819
392.5,22.96724
392.6,22.96724
392.7,22.96724
392.8,22.881702
392.9,22.881702
393.0,22.881702
393.1,22.861546
393.2,22.861546
393.3,22.861546
393.4,22.58321
393.5,22.58321
393.6,22.58321
393.7,22.32529
393.8,22.32529
393.9,22.32529
394.0,21.646763
394.1,21.646763
394.2,21.646763
394.3,21.548199
394.4,21.548199
394.5,21.548199
394.6,21.815397
394.7,21.815397
394.8,21.815397
394.9,22.146175
395.0,22.146175
395.1,22.146175
395.2,22.438417
395.3,22.438417
395.4,22.438417
395.5,22.938934
395.6,22.938934
395.7,22.938934
395.8,23.007662
395.9,23.007662
396.0,23.007662
396.1,22.52002
396.2,22.52002
396.3,22.52002
396.4,22.501192
396.5,22.501192
396.6,22.501192
396.7,22.610352
396.8,22.610352
396.9,22.610352
397.0,22.399242
397.1,22.399242
397.2,22.399242
397.3,22.831505
397.4,22.831505
397.5,22.831505
397.6,23.122946
397.7,23.122946
397.8,23.122946
397.9,23.39586
398.0,23.39586
398.1,23.39586
398.2,22.83041
398.3,22.83041
398.4,22.83041
398.5,22.209507
398.6,22.209507
398.7,22.209507
398.8,22.100313
398.9,22.100313
399.0,22.100313
399.1,22.312716
399.2,22.312716
399.3,22.312716
399.4,22.843977
399.5,22.843977
399.6,22.843977
399.7,22.787348
399.8,22.787348
399.9,22.787348
400.0,23.130371
400.1,23.130371
400.2,23.130371
400.3,23.96568
400.4,23.96568
400.5,23.96568
400.6,24.290154
400.7,24.290154
400.8,24.290154
400.9,23.783766
401.0,23.783766
401.1,23.783766
401.2,23.334604
401.3,23.334604
401.4,23.334604
401.5,23.019327
401.6,23.019327
401.7,23.019327
401.8,23.022715
401.9,23.022715
402.0,23.022715
402.1,22.493372
402.2,22.493372
402.3,22.493372
402.4,22.52237
402.5,22.52237
402.6,22.52237
402.7,22.476349
402.8,22.476349
402.9,22.476349
403.0,22.59149
403.1,22.59149
403.2,22.59149
403.3,23.134039
403.4,23.134039
403.5,23.134039
403.6,24.172855
403.7,24.172855
403.8,24.172855
403.9,24.455896
404.0,24.455896
404.1,24.455896
404.2,24.145077
404.3,24.145077
404.4,24.145077
404.5,23.662754
404.6,23.662754
404.7,23.662754
404.8,23.59995
404.9,23.59995
405.0,23.59995
405.1,23.221678
405.2,23.221678
405.3,23.221678
405.4,23.690876
405.5,23.690876
405.6,23.690876
405.7,23.713377
405.8,23.713377
405.9,23.713377
406.0,22.994436
406.1,22.994436
406.2,22.994436
406.3,22.738821
406.4,22.738821
406.5,22.738821
406.6,23.205297
406.7,23.205297
406.8,23.205297
406.9,23.683702
407.0,23.683702
407.1,23.683702
407.2,23.027803
407.3,23.027803
407.4,23.027803
407.5,22.928617
407.6,22.928617
407.7,22.928617
407.8,23.303036
407.9,23.303036
408.0,23.303036
408.1,22.930235
408.2,22.930235
408.3,22.930235
408.4,23.401169
408.5,23.401169
408.6,23.401169
408.7,23.595636
408.8,23.595636
408.9,23.595636
409.0,22.843166
409.1,22.843166
409.2,22.843166
409.3,22.159767
409.4,22.159767
409.5,22.159767
409.6,22.59991
409.7,22.59991
409.8,22.59991
409.9,23.185993
410.0,23.185993
410.1,23.185993
410.2,23.170784
410.3,23.170784
410.4,23.170784
410.5,22.777927
410.6,22.777927
410.7,22.777927
410.8,22.830696
410.9,22.830696
411.0,22.830696
411.1,22.724386
411.2,22.724386
411.3,22.724386
411.4,22.935406
411.5,22.935406
411.6,22.935406
411.7,22.893759
411.8,22.893759
411.9,22.893759
412.0,22.553043
412.1,22.553043
412.2,22.553043
412.3,21.89021
412.4,21.89021
412.5,21.89021
412.6,21.83843
412.7,21.83843
412.8,21.83843
412.9,22.206846
413.0,22.206846
413.1,22.206846
413.2,21.914309
413.3,21.914309
413.4,21.914309
413.5,21.728468
413.6,21.728468
413.7,21.728468
413.8,22.16852
413.9,22.16852
414.0,22.16852
414.1,22.1554
414.2,22.1554
414.3,22.1554
414.4,21.802452
414.5,21.802452
414.6,21.802452
414.7,22.42398
414.8,22.42398
414.9,22.42398
415.0,22.640501
415.1,22.640501
415.2,22.640501
415.3,22.661238
415.4,22.661238
415.5,22.661238
415.6,22.489393
415.7,22.489393
415.8,22.489393
415.9,22.680279
416.0,22.680279
416.1,22.680279
416.2,22.442188
416.3,22.442188
416.4,22.442188
416.5,22.479473
416.6,22.479473
416.7,22.479473
416.8,22.675459
416.9,22.675459
417.0,22.675459
417.1,23.006012
417.2,23.006012
417.3,23.006012
417.4,23.065071
417.5,23.065071
417.6,23.065071
417.7,22.740383
417.8,22.740383
417.9,22.740383
418.0,22.637518
418.1,22.637518
418.2,22.637518
418.3,22.49755
418.4,22.49755
418.5,22.49755
418.6,23.22307
418.7,23.22307
418.8,23.22307
418.9,22.970036
419.0,22.970036
419.1,22.970036
419.2,22.598078
419.3,22.598078
419.4,22.598078
419.5,22.649183
419.6,22.649183
419.7,22.649183
419.8,22.569105
419.9,22.569105
420.0,22.569105
420.1,22.591333
420.2,22.591333
420.3,22.591333
420.4,22.057146
420.5,22.057146
420.6,22.057146
420.7,22.443472
420.8,22.443472
420.9,22.443472
421.0,22.608923
421.1,22.608923
421.2,22.608923
421.3,22.14598
421.4,22.14598
421.5,22.14598
421.6,22.257217
421.7,22.257217
421.8,22.257217
421.9,22.8297
422.0,22.8297
422.1,22.8297
422.2,22.792236
422.3,22.792236
422.4,22.792236
422.5,22.529657
422.6,22.529657
422.7,22.529657
422.8,22.49644
422.9,22.49644
423.0,22.49644
423.1,22.698965
423.2,22.698965
423.3,22.698965
423.4,22.306955
423.5,22.306955
423.6,22.306955
423.7,22.229748
423.8,22.229748
423.9,22.229748
424.0,22.374352
424.1,22.374352
424.2,22.374352
424.3,22.718845
424.4,22.718845
424.5,22.718845
424.6,22.856348
424.7,22.856348
424.8,22.856348
424.9,22.989195
425.0,22.989195
425.1,22.989195
425.2,22.5434
425.3,22.5434
425.4,22.5434
425.5,22.285292
425.6,22.285292
425.7,22.285292
425.8,22.562372
425.9,22.562372
426.0,22.562372
426.1,22.33604
426.2,22.33604
426.3,22.33604
426.4,22.596405
426.5,22.596405
426.6,22.596405
426.7,22.43493
426.8,22.43493
426.9,22.43493
427.0,21.946028
427.1,21.946028
427.2,21.946028
427.3,21.683731
427.4,21.820116
427.5,21.820116
427.6,22.043169
427.7,22.043169
427.8,22.043169
427.9,22.08483
428.0,22.08483
428.1,22.08483
428.2,22.091969
428.3,22.091969
428.4,22.091969
428.5,21.838211
428.6,21.838211
428.7,21.838211
428.8,21.584494
428.9,21.584494
429.0,21.584494
429.1,21.88462
429.2,21.88462
429.3,21.88462
429.4,21.776186
429.5,21.776186
429.6,21.776186
429.7,22.22125
429.8,22.22125
429.9,22.22125
430.0,22.585009
430.1,22.585009
430.2,22.585009
430.3,22.727165
430.4,22.727165
430.5,22.727165
430.6,22.353775
430.7,22.353775
430.8,22.353775
430.9,22.778406
431.0,22.778406
431.1,22.778406
431.2,22.625353
431.3,22.625353
431.4,22.625353
431.5,22.09367
431.6,22.09367
431.7,22.09367
431.8,21.733198
431.9,21.733198
432.0,21.733198
432.1,21.541569
432.2,21.541569
432.3,21.541569
432.4,21.314762
432.5,21.314762
432.6,21.314762
432.7,22.138342
432.8,22.138342
432.9,22.138342
433.0,22.281698
433.1,22.281698
433.2,22.308378
433.3,22.280947
433.4,22.280947
433.5,22.36676
433.6,22.217585
433.7,22.217585
433.8,22.217585
433.9,22.377234
434.0,22.377234
434.1,22.363533
434.2,21.972086
434.3,21.972086
434.4,21.972086
434.5,22.102156
434.6,22.102156
434.7,22.102156
434.8,21.970572
434.9,21.970572
435.0,21.928936
435.1,21.816141
435.2,21.816141
435.3,21.816141
435.4,21.731688
435.5,21.731688
435.6,21.743483
435.7,21.789175
435.8,21.789175
435.9,21.789175
436.0,21.873228
436.1,21.873228
436.2,21.873228
436.3,22.315351
436.4,22.315351
436.5,22.315351
436.6,22.320871
436.7,22.320871
436.8,22.320871
436.9,22.474493
437.0,22.474493
437.1,22.474493
437.2,23.07701
437.3,23.07701
437.4,23.07701
437.5,23.245531
437.6,23.245531
437.7,23.245531
437.8,22.978804
437.9,22.978804
438.0,22.978804
438.1,23.039545
438.2,23.039545
438.3,23.039545
438.4,23.132473
438.5,23.132473
438.6,23.132473
438.7,23.4601
438.8,23.4601
438.9,23.4601
439.0,23.22609
439.1,23.22609
439.2,23.22609
439.3,22.549578
439.4,22.549578
439.5,22.549578
439.6,22.026344
439.7,22.026344
439.8,22.026344
439.9,22.444294
440.0,22.444294
440.1,22.444294
440.2,21.978598
440.3,21.978598
440.4,21.978598
440.5,21.554924
440.6,21.554924
440.7,21.554924
440.8,21.61321
440.9,21.61321
441.0,21.61321
441.1,22.062065
441.2,22.062065
441.3,22.062065
441.4,21.98269
441.5,21.98269
441.6,21.98269
441.7,21.795885
441.8,21.795885
441.9,21.795885
442.0,21.701492
442.1,21.701492
442.2,21.701492
442.3,21.745882
442.4,21.745882
442.5,21.745882
442.6,22.179659
442.7,22.179659
442.8,22.179659
442.9,22.20017
443.0,22.20017
443.1,22.20017
443.2,22.25453
443.3,22.25453
443.4,22.25453
443.5,21.918346
443.6,21.918346
443.7,21.918346
443.8,22.30686
443.9,22.30686
444.0,22.30686
444.1,22.341143
444.2,22.341143
444.3,22.341143
444.4,22.327833
444.5,22.327833
444.6,22.327833
444.7,22.450964
444.8,22.450964
444.9,22.352654
445.0,22.181524
445.1,22.181524
445.2,22.181524
445.3,22.167118
445.4,22.167118
445.5,22.167118
445.6,22.383713
445.7,22.383713
445.8,22.383713
445.9,22.75942
446.0,22.75942
446.1,22.75942
446.2,22.86633
446.3,22.86633
446.4,22.83861
446.5,22.722555
446.6,22.722555
446.7,22.722555
446.8,22.951115
446.9,22.951115
447.0,23.024332
447.1,23.246332
447.2,23.246332
447.3,23.246332
447.4,23.136211
447.5,23.136211
447.6,23.136211
447.7,22.908585
447.8,22.908585
447.9,22.908585
448.0,22.401129
448.1,22.401129
448.2,22.401129
448.3,22.25472
448.4,22.25472
448.5,22.25472
448.6,22.803524
448.7,22.803524
448.8,22.803524
448.9,23.027952
449.0,23.027952
449.1,23.027952
449.2,22.89162
449.3,22.89162
449.4,22.89162
449.5,23.145527
449.6,23.145527
449.7,23.145527
449.8,23.02136
449.9,23.02136
450.0,23.02136
450.1,22.31088
450.2,22.31088
450.3,22.31088
450.4,22.527506
450.5,22.527506
450.6,22.527506
450.7,23.501595
450.8,23.501595
450.9,23.501595
451.0,22.654577
451.1,22.654577
451.2,22.654577
451.3,21.821072
451.4,21.821072
451.5,21.821072
451.6,22.54462
451.7,22.54462
451.8,22.54462
451.9,22.453865
452.0,22.453865
452.1,22.453865
452.2,22.452288
452.3,22.452288
452.4,22.452288
452.5,22.53435
452.6,22.915031
452.7,22.915031
452.8,23.092758
452.9,23.092758
453.0,23.092758
453.1,23.214422
453.2,23.214422
453.3,23.214422
453.4,23.080248
453.5,23.080248
453.6,23.080248
453.7,22.90096
453.8,22.90096
453.9,22.90096
454.0,23.042473
454.1,23.042473
454.2,23.042473
454.3,23.148613
454.4,23.148613
454.5,23.148613
454.6,23.448305
454.7,23.448305
454.8,23.448305
454.9,22.81523
455.0,22.81523
455.1,22.81523
455.2,22.031712
455.3,22.031712
455.4,22.031712
455.5,22.40471
455.6,22.40471
455.7,22.40471
455.8,23.111515
455.9,23.111515
456.0,23.111515
456.1,23.193377
456.2,23.193377
456.3,23.193377
456.4,23.01507
456.5,23.01507
456.6,23.000885
456.7,23.08504
456.8,23.08504
456.9,23.08504
457.0,22.763845
457.1,22.763845
457.2,22.763845
457.3,22.59208
457.4,22.59208
457.5,22.59208
457.6,22.376732
457.7,22.376732
457.8,22.376732
457.9,22.398825
458.0,22.398825
458.1,22.398825
458.2,23.13744
458.3,23.13744
458.4,23.13744
458.5,23.074274
458.6,23.074274
458.7,23.074274
458.8,23.176615
458.9,23.176615
459.0,23.176615
459.1,23.257713
459.2,23.257713
459.3,23.257713
459.4,22.95034
459.5,22.95034
459.6,22.95034
459.7,22.555681
459.8,22.555681
459.9,22.555681
460.0,22.582987
460.1,22.582987
460.2,22.582987
460.3,22.638708
460.4,22.638708
460.5,22.638708
460.6,22.89697
460.7,22.89697
460.8,22.89697
460.9,22.774843
461.0,22.774843
461.1,22.774843
461.2,22.875076
461.3,22.875076
461.4,22.875076
461.5,23.222012
461.6,23.222012
461.7,23.222012
461.8,23.012896
461.9,23.012896
462.0,23.012896
462.1,23.087847
462.2,23.087847
462.3,23.087847
462.4,22.910286
462.5,22.910286
462.6,22.910286
462.7,23.388908
