Second,microtesla
155.5,31.490578
155.6,30.769867
155.7,30.769867
155.8,30.53973
155.9,30.53973
156.0,30.421165
156.1,30.421165
156.2,30.258938
156.3,30.258938
156.4,29.990973
156.5,29.990973
156.6,30.253677
156.7,30.253677
156.8,30.349133
156.9,30.349133
157.0,31.098093
157.1,31.098093
157.2,30.876024
157.3,30.876024
157.4,30.084366
157.5,30.084366
157.6,30.231306
157.7,30.231306
157.8,30.680878
157.9,30.680878
158.0,30.48685
158.1,30.48685
158.2,30.235323
158.3,30.235323
158.4,29.913816
158.5,29.913816
158.6,29.9282
158.7,29.9282
158.8,29.178005
158.9,29.178005
159.0,28.600683
159.1,28.600683
159.2,28.13345
159.3,28.13345
159.4,27.982132
159.5,27.982132
159.6,27.490297
159.7,27.490297
159.8,27.680698
159.9,27.680698
160.0,26.930128
160.1,26.930128
160.2,26.261898
160.3,26.261898
160.4,26.37821
160.5,26.37821
160.6,26.30574
160.7,26.30574
160.8,26.475975
160.9,26.475975
161.0,27.027422
161.1,27.027422
161.2,26.507711
161.3,26.507711
161.4,26.42346
161.5,26.42346
161.6,26.708666
161.7,26.708666
161.8,26.497038
161.9,26.497038
162.0,26.338272
162.1,26.338272
162.2,26.09131
162.3,26.09131
162.4,25.642916
162.5,25.642916
162.6,25.56235
162.7,25.56235
162.8,25.56306
162.9,25.56306
163.0,25.165148
163.1,25.165148
163.2,25.38018
163.3,25.38018
163.4,25.699202
163.5,25.699202
163.6,25.96097
163.7,25.96097
163.8,26.102724
163.9,26.102724
164.0,26.438074
164.1,26.438074
164.2,26.7037
164.3,26.7037
164.4,26.467417
164.5,26.467417
164.6,26.452736
164.7,26.452736
164.8,26.591108
164.9,26.591108
165.0,26.42476
165.1,26.42476
165.2,26.459139
165.3,26.459139
165.4,26.212427
165.5,26.212427
165.6,26.560753
165.7,26.560753
165.8,26.715916
165.9,26.732834
166.0,26.813345
166.1,26.813345
166.2,27.499874
166.3,27.499874
166.4,27.700212
166.5,27.528166
166.6,27.377497
166.7,27.377497
166.8,27.539879
166.9,27.54131
167.0,27.63643
167.1,27.514227
167.2,27.10666
167.3,27.10666
167.4,26.725885
167.5,26.716742
167.6,26.969446
167.7,26.969446
167.8,26.960255
167.9,26.72103
168.0,26.708103
168.1,26.708103
168.2,26.797926
168.3,26.859476
168.4,26.82717
168.5,26.82717
168.6,26.99317
168.7,26.914028
168.8,26.7402
168.9,26.7402
169.0,26.212421
169.1,26.00428
169.2,26.031519
169.3,26.207605
169.4,26.249939
169.5,26.249939
169.6,26.654552
169.7,26.819223
169.8,27.085258
169.9,27.085258
170.0,26.702177
170.1,26.460258
170.2,26.469067
170.3,26.484047
170.4,26.539782
170.5,26.621351
170.6,26.645517
170.7,26.570814
170.8,26.483976
170.9,26.329193
171.0,26.335756
171.1,26.185814
171.2,26.378578
171.3,26.378578
171.4,26.532837
171.5,26.580887
171.6,26.789759
171.7,26.979239
171.8,27.469337
171.9,27.469337
172.0,27.892847
172.1,27.959713
172.2,27.88171
172.3,27.88171
172.4,28.144934
172.5,28.400616
172.6,28.662043
172.7,28.542904
172.8,28.474209
172.9,28.240097
173.0,27.86098
173.1,27.686758
173.2,27.842152
173.3,27.975935
173.4,28.035994
173.5,28.101095
173.6,27.886322
173.7,27.77069
173.8,27.694683
173.9,27.638487
174.0,27.907331
174.1,27.964453
174.2,27.63991
174.3,27.270338
174.4,27.431404
174.5,27.431404
174.6,28.001057
174.7,28.091677
174.8,27.822104
174.9,27.822104
175.0,27.534184
175.1,27.511084
175.2,27.53903
175.3,27.53903
175.4,27.773848
175.5,27.997177
175.6,28.346884
175.7,28.346884
175.8,28.04166
175.9,27.58962
176.0,27.263996
176.1,27.263996
176.2,28.726343
176.3,28.726343
176.4,28.554907
176.5,28.196663
176.6,28.087162
176.7,28.341331
176.8,28.539673
176.9,28.581476
177.0,28.59978
177.1,28.575113
177.2,28.846165
177.3,28.846165
177.4,29.256205
177.5,29.360216
177.6,29.27837
177.7,28.855051
177.8,28.439268
177.9,28.060946
178.0,28.078547
178.1,27.983953
178.2,27.72941
178.3,27.787567
178.4,27.866547
178.5,27.6964
178.6,27.29859
178.7,27.245867
178.8,27.276459
178.9,27.388649
179.0,27.463491
179.1,27.440268
179.2,27.388098
179.3,27.371119
179.4,27.47055
179.5,27.66084
179.6,28.194347
179.7,28.194347
179.8,28.555525
179.9,28.59632
180.0,28.85222
180.1,29.03883
180.2,29.239187
180.3,29.336391
180.4,29.71416
180.5,29.953934
180.6,30.082895
180.7,30.080204
180.8,29.55712
180.9,29.427666
181.0,29.156343
181.1,29.248283
181.2,28.946186
181.3,28.788773
181.4,28.77712
181.5,29.129787
181.6,29.5166
181.7,29.993942
181.8,29.872375
181.9,29.682533
182.0,29.538183
182.1,29.434603
182.2,29.495737
182.3,29.494638
182.4,29.37471
182.5,29.41059
182.6,29.536667
182.7,29.824356
182.8,29.890907
182.9,29.739105
183.0,29.578857
183.1,29.500042
183.2,29.57806
183.3,29.815788
183.4,29.84731
183.5,29.825977
183.6,29.845186
183.7,29.84542
183.8,29.666664
183.9,29.522398
184.0,29.613909
184.1,29.60171
184.2,29.450975
184.3,29.17902
184.4,29.224163
184.5,29.274548
184.6,29.306837
184.7,29.368017
184.8,29.352575
184.9,29.40408
185.0,29.581358
185.1,29.80647
185.2,29.94201
185.3,30.114334
185.4,30.182821
185.5,30.235546
185.6,30.303492
185.7,30.21272
185.8,30.331738
185.9,30.545607
186.0,30.545607
186.1,30.354237
186.2,30.537775
186.3,30.758957
186.4,30.794458
186.5,30.662577
186.6,30.795233
186.7,30.739962
186.8,30.514957
186.9,30.084366
187.0,30.084366
187.1,30.516088
187.2,30.742252
187.3,30.576906
187.4,30.576906
187.5,30.228287
187.6,30.310497
187.7,30.753862
187.8,30.87342
187.9,30.84717
188.0,30.831554
188.1,31.131945
188.2,31.320435
188.3,31.129868
188.4,30.894989
188.5,30.749332
188.6,30.826061
188.7,31.094212
188.8,31.069103
188.9,31.14768
189.0,31.325228
189.1,31.62931
189.2,31.542223
189.3,31.294628
189.4,30.874304
189.5,30.98963
189.6,31.24224
189.7,31.568985
189.8,31.436275
189.9,31.188332
190.0,31.131746
190.1,31.172794
190.2,31.346235
190.3,31.382238
190.4,31.568386
190.5,32.18336
190.6,32.29109
190.7,32.343002
190.8,32.454514
190.9,32.439857
191.0,32.398125
191.1,32.644814
191.2,32.884205
191.3,33.223957
191.4,33.504257
191.5,33.50882
191.6,33.3593
191.7,33.049725
191.8,32.67143
191.9,32.606224
192.0,32.615536
192.1,32.60092
192.2,32.56005
192.3,32.556892
192.4,32.35976
192.5,32.300934
192.6,32.380547
192.7,32.58884
192.8,32.666733
192.9,32.65485
193.0,32.745
193.1,32.871357
193.2,33.200993
193.3,33.21108
193.4,33.09318
193.5,32.9507
193.6,32.94972
193.7,32.94972
193.8,32.547832
193.9,32.390545
194.0,32.517998
194.1,32.517998
194.2,33.071392
194.3,33.08141
194.4,33.041645
194.5,33.025383
194.6,33.23433
194.7,33.23433
194.8,33.094624
194.9,33.073586
195.0,32.976406
195.1,32.94616
195.2,32.731834
195.3,32.583626
195.4,32.773903
195.5,32.99752
195.6,33.104996
195.7,33.273273
195.8,33.309032
195.9,33.47038
196.0,33.387936
196.1,33.34
196.2,33.253815
196.3,33.05452
196.4,32.933083
196.5,32.467846
196.6,32.51367
196.7,32.71683
196.8,32.493057
196.9,32.30125
197.0,32.06603
197.1,31.95518
197.2,31.992165
197.3,32.109516
197.4,32.463654
197.5,32.884907
197.6,33.11428
197.7,33.410175
197.8,33.410175
197.9,33.320084
198.0,33.320084
198.1,33.01722
198.2,33.01722
198.3,32.526897
198.4,32.526897
198.5,31.739494
198.6,31.739494
198.7,32.353542
198.8,32.353542
198.9,32.363857
199.0,32.363857
199.1,32.27872
199.2,32.27872
199.3,31.72991
199.4,31.72991
199.5,31.9217
199.6,31.9217
199.7,32.65902
199.8,32.65902
199.9,32.72415
200.0,32.72415
200.1,32.54455
200.2,32.54455
200.3,32.552475
200.4,32.552475
200.5,32.732697
200.6,32.732697
200.7,31.987888
200.8,31.987888
200.9,32.1481
201.0,32.1481
201.1,32.627506
201.2,32.627506
201.3,32.703518
201.4,32.703518
201.5,32.64883
201.6,32.64883
201.7,32.158043
201.8,32.158043
201.9,31.95114
202.0,31.95114
202.1,32.032467
202.2,32.032467
202.3,31.751503
202.4,31.751503
202.5,32.159683
202.6,32.159683
202.7,32.657673
202.8,32.657673
202.9,32.74204
203.0,32.74204
203.1,32.52902
203.2,32.52902
203.3,31.55824
203.4,31.55824
203.5,31.512903
203.6,31.512903
203.7,31.983156
203.8,31.983156
203.9,32.35275
204.0,32.35275
204.1,32.778866
204.2,32.778866
204.3,33.121857
204.4,33.121857
204.5,32.73428
204.6,32.73428
204.7,32.01192
204.8,32.01192
204.9,31.785646
205.0,31.785646
205.1,31.528767
205.2,31.528767
205.3,31.569918
205.4,31.569918
205.5,31.91769
205.6,31.91769
205.7,31.838797
205.8,31.838797
205.9,31.88621
206.0,31.88621
206.1,31.932236
206.2,31.932236
206.3,32.162704
206.4,32.162704
206.5,31.357157
206.6,31.357157
206.7,31.161516
206.8,31.161516
206.9,31.679482
207.0,31.679482
207.1,31.674665
207.2,31.674665
207.3,31.049957
207.4,31.049957
207.5,30.695904
207.6,30.695904
207.7,31.463408
207.8,31.463408
207.9,31.99552
208.0,31.99552
208.1,31.013557
208.2,31.013557
208.3,30.77811
208.4,30.77811
208.5,31.358322
208.6,31.358322
208.7,31.053148
208.8,31.053148
208.9,30.554022
209.0,30.554022
209.1,30.801384
209.2,30.801384
209.3,30.9895
209.4,30.9895
209.5,30.691404
209.6,30.691404
209.7,30.723042
209.8,30.723042
209.9,30.534729
210.0,30.534729
210.1,31.357664
210.2,31.357664
210.3,31.105148
210.4,31.105148
210.5,30.654755
210.6,30.654755
210.7,30.750704
210.8,30.750704
210.9,30.667574
211.0,30.667574
211.1,30.30549
211.2,30.30549
211.3,30.691607
211.4,30.691607
211.5,30.551764
211.6,30.551764
211.7,30.509943
211.8,30.509943
211.9,30.638376
212.0,30.638376
212.1,30.615276
212.2,30.615276
212.3,31.052546
212.4,31.052546
212.5,31.489626
212.6,31.489626
212.7,30.766823
212.8,30.766823
212.9,30.474182
213.0,30.474182
213.1,30.961992
213.2,30.961992
213.3,30.65978
213.4,30.65978
213.5,30.894638
213.6,30.894638
213.7,30.26004
213.8,30.26004
213.9,30.618767
214.0,30.618767
214.1,30.697088
214.2,30.697088
214.3,30.246578
214.4,30.246578
214.5,30.463547
214.6,30.463547
214.7,30.377422
214.8,30.377422
214.9,30.49721
215.0,30.49721
215.1,30.455297
215.2,30.778742
215.3,31.331602
215.4,31.331602
215.5,31.400328
215.6,31.400328
215.7,31.279001
215.8,31.279001
215.9,31.42437
216.0,31.42437
216.1,31.535727
216.2,31.535727
216.3,31.372667
216.4,31.372667
216.5,31.574501
216.6,31.574501
216.7,31.182173
216.8,31.182173
216.9,31.010233
217.0,31.010233
217.1,30.58762
217.2,30.58762
217.3,30.284985
217.4,30.284985
217.5,30.505426
217.6,30.505426
217.7,30.371408
217.8,30.371408
217.9,30.350885
218.0,30.350885
218.1,30.891544
218.2,30.891544
218.3,31.25545
218.4,31.25545
218.5,30.786255
218.6,30.786255
218.7,30.658695
218.8,30.658695
218.9,31.542318
219.0,31.542318
219.1,31.591677
219.2,31.591677
219.3,31.00986
219.4,31.00986
219.5,30.573921
219.6,30.573921
219.7,30.337006
219.8,30.337006
219.9,30.62689
220.0,30.62689
220.1,31.147266
220.2,31.147266
220.3,31.169428
220.4,31.169428
220.5,31.062912
220.6,31.062912
220.7,30.709059
220.8,30.709059
220.9,30.70972
221.0,30.70972
221.1,30.74708
221.2,30.74708
221.3,30.63149
221.4,30.63149
221.5,30.482353
221.6,30.482353
221.7,30.044636
221.8,30.044636
221.9,29.588125
222.0,29.588125
222.1,29.597008
222.2,29.597008
222.3,29.780075
222.4,29.780075
222.5,29.902033
222.6,29.902033
222.7,30.036894
222.8,30.036894
222.9,29.803795
223.0,29.803795
223.1,29.370176
223.2,29.370176
223.3,29.517345
223.4,29.517345
223.5,30.525476
223.6,30.525476
223.7,30.889755
223.8,30.889755
223.9,30.922823
224.0,30.922823
224.1,30.93074
224.2,30.93074
224.3,31.196184
224.4,31.196184
224.5,31.435488
224.6,31.435488
224.7,31.521067
224.8,31.521067
224.9,31.467075
225.0,31.467075
225.1,31.689276
225.2,31.689276
225.3,31.574045
225.4,31.574045
225.5,31.714386
225.6,31.714386
225.7,32.09722
225.8,32.09722
225.9,32.12547
226.0,32.12547
226.1,32.069305
226.2,32.069305
226.3,32.019764
226.4,32.019764
226.5,31.259386
226.6,31.259386
226.7,31.247234
226.8,31.247234
226.9,32.149536
227.0,32.149536
227.1,32.45658
227.2,32.277184
227.3,31.250204
227.4,31.250204
227.5,30.359365
227.6,30.359365
227.7,30.773571
227.8,30.773571
227.9,31.029808
228.0,31.029808
228.1,31.02317
228.2,31.058392
228.3,31.182116
228.4,31.182116
228.5,30.72544
228.6,30.72544
228.7,30.568857
228.8,30.568857
228.9,30.58075
229.0,30.58075
229.1,30.585323
229.2,30.585323
229.3,30.265524
229.4,30.265524
229.5,30.241787
229.6,30.241787
229.7,30.636131
229.8,30.636131
229.9,30.808975
230.0,30.808975
230.1,31.206148
230.2,31.206148
230.3,31.694727
230.4,31.694727
230.5,32.166676
230.6,32.166676
230.7,31.789757
230.8,31.789757
230.9,31.619394
231.0,31.619394
231.1,31.256163
231.2,31.256163
231.3,31.425716
231.4,31.425716
231.5,31.230543
231.6,31.230543
231.7,32.206047
231.8,32.206047
231.9,32.582287
232.0,32.582287
232.1,32.292526
232.2,32.292526
232.3,31.88878
232.4,31.88878
232.5,32.135612
232.6,32.135612
232.7,32.69936
232.8,32.69936
232.9,32.441048
233.0,32.441048
233.1,31.417845
233.2,31.417845
233.3,31.423864
233.4,31.423864
233.5,32.082787
233.6,32.082787
233.7,31.933123
233.8,31.933123
233.9,31.629131
234.0,31.629131
234.1,31.539543
234.2,31.539543
234.3,31.631548
234.4,31.631548
234.5,31.48055
234.6,31.48055
234.7,30.87303
234.8,30.87303
234.9,30.735916
235.0,30.735916
235.1,30.597214
235.2,30.597214
235.3,30.348688
235.4,30.348688
235.5,30.126734
235.6,30.126734
235.7,30.453272
235.8,30.453272
235.9,30.751986
236.0,30.751986
236.1,30.602015
236.2,30.602015
236.3,30.420128
236.4,30.420128
236.5,30.461733
236.6,30.461733
236.7,30.323631
236.8,30.323631
236.9,30.378119
237.0,30.378119
237.1,30.169546
237.2,30.169546
237.3,29.607544
237.4,29.607544
237.5,29.29409
237.6,29.29409
237.7,29.688934
237.8,29.688934
237.9,30.364773
238.0,30.364773
238.1,30.341583
238.2,30.341583
238.3,30.547781
238.4,30.547781
238.5,30.70471
238.6,30.70471
238.7,30.33582
238.8,30.33582
238.9,29.928968
239.0,29.928968
239.1,29.529007
239.2,29.529007
239.3,29.26144
239.4,29.26144
239.5,28.49462
239.6,28.49462
239.7,28.071533
239.8,28.071533
239.9,27.666111
240.0,27.666111
240.1,27.92092
240.2,27.92092
240.3,28.307491
240.4,28.307491
240.5,28.290648
240.6,28.290648
240.7,28.065
240.8,28.065
240.9,27.961641
241.0,27.961641
241.1,28.130308
241.2,28.130308
241.3,28.237106
241.4,28.237106
241.5,28.219755
241.6,28.219755
241.7,27.913527
241.8,27.913527
241.9,28.09002
242.0,28.09002
242.1,28.094145
242.2,28.094145
242.3,27.950453
242.4,27.950453
242.5,28.264933
242.6,28.264933
242.7,28.640665
242.8,28.640665
242.9,28.811123
243.0,28.811123
243.1,28.398203
243.2,28.398203
243.3,28.006294
243.4,28.006294
243.5,28.23657
243.6,28.23657
243.7,28.656223
243.8,28.656223
243.9,29.150171
244.0,29.150171
244.1,29.384596
244.2,29.384596
244.3,29.264256
244.4,29.264256
244.5,28.9251
244.6,28.9251
244.7,29.349232
244.8,29.349232
244.9,29.816595
245.0,29.816595
245.1,29.48722
245.2,29.48722
245.3,28.699575
245.4,28.699575
245.5,28.149073
245.6,28.149073
245.7,28.044024
245.8,28.044024
245.9,27.776894
246.0,27.776894
246.1,27.107227
246.2,27.107227
246.3,26.97861
246.4,27.086834
246.5,27.43697
246.6,27.43697
246.7,27.445854
246.8,27.445854
246.9,27.165384
247.0,27.165384
247.1,26.627382
247.2,26.627382
247.3,26.450527
247.4,26.450527
247.5,25.978582
247.6,25.978582
247.7,26.176043
247.8,26.176043
247.9,25.830343
248.0,25.830343
248.1,25.314281
248.2,25.314281
248.3,25.554615
248.4,25.554615
248.5,25.76674
248.6,25.76674
248.7,25.442406
248.8,25.442406
248.9,24.586372
249.0,24.586372
249.1,24.377169
249.2,24.291412
249.3,24.067787
249.4,24.067787
249.5,23.711922
249.6,23.711922
249.7,23.846973
249.8,23.750978
249.9,23.505257
250.0,23.505257
250.1,23.614382
250.2,23.614382
250.3,23.95003
250.4,23.95003
250.5,24.543999
250.6,24.543999
250.7,24.692516
250.8,24.655375
250.9,24.817204
251.0,24.817204
251.1,25.06431
251.2,25.06431
251.3,25.104467
251.4,25.104467
251.5,25.282478
251.6,25.282478
251.7,25.4833
251.8,25.53515
251.9,25.751877
252.0,25.751877
252.1,26.034843
252.2,25.952753
252.3,25.767088
252.4,25.730318
252.5,25.786957
252.6,25.798023
252.7,25.600912
252.8,25.427874
252.9,25.4133
253.0,25.4133
253.1,25.367487
253.2,25.209385
253.3,24.864088
253.4,24.64896
253.5,24.361721
253.6,24.288528
253.7,24.38799
253.8,24.567842
253.9,24.548899
254.0,24.431465
254.1,24.32798
254.2,24.411003
254.3,24.184195
254.4,24.091904
254.5,23.972837
254.6,24.28841
254.7,24.64781
254.8,24.79378
254.9,24.536058
255.0,24.53933
255.1,24.536766
255.2,24.666212
255.3,25.07663
255.4,25.289278
255.5,25.388237
255.6,25.481695
255.7,25.394964
255.8,25.39682
255.9,25.339348
256.0,25.683594
256.1,25.66402
256.2,25.65376
256.3,25.311447
256.4,25.279099
256.5,25.199333
256.6,25.032495
256.7,24.902523
256.8,24.771746
256.9,24.86797
257.0,25.353142
257.1,25.608639
257.2,25.595201
257.3,25.595201
257.4,25.556374
257.5,25.747765
257.6,25.934744
257.7,25.953354
257.8,25.858196
257.9,25.958044
258.0,25.81596
258.1,25.882072
258.2,25.834936
258.3,25.992018
258.4,26.28318
258.5,26.297678
258.6,25.98817
258.7,25.930826
258.8,25.963362
258.9,26.105713
259.0,26.21439
259.1,26.139477
259.2,26.051842
259.3,25.901026
259.4,26.002731
259.5,25.937454
259.6,25.914028
259.7,25.948341
259.8,25.978596
259.9,25.925465
260.0,25.925465
260.1,25.857376
260.2,26.095688
260.3,26.731758
260.4,26.934395
260.5,27.000057
260.6,26.949059
260.7,27.025951
260.8,27.223858
260.9,27.389921
261.0,27.465282
261.1,27.436623
261.2,27.397867
261.3,27.283611
261.4,27.283611
261.5,27.330122
261.6,27.438444
261.7,27.49152
261.8,27.470337
261.9,27.46774
262.0,27.423893
262.1,27.646196
262.2,27.612106
262.3,27.68241
262.4,27.68241
262.5,28.004137
262.6,28.198967
262.7,28.625792
262.8,28.816921
262.9,28.938015
263.0,28.639769
263.1,28.59771
263.2,28.707888
263.3,28.876062
263.4,28.962912
263.5,28.757217
263.6,28.367277
263.7,28.367277
263.8,27.954811
263.9,27.75255
264.0,27.560055
264.1,27.500732
264.2,27.678175
264.3,27.678175
264.4,28.048075
264.5,28.11571
264.6,28.073973
264.7,28.073973
264.8,27.7674
264.9,27.774206
265.0,27.958492
265.1,27.958492
265.2,27.850601
265.3,27.850601
265.4,28.027552
265.5,28.027552
265.6,28.022268
265.7,28.022268
265.8,27.97253
265.9,27.952812
266.0,28.121847
266.1,28.121847
266.2,28.465872
266.3,28.465872
266.4,28.217976
266.5,28.173811
266.6,28.029821
266.7,28.029821
266.8,28.286638
266.9,28.536959
267.0,28.569687
267.1,28.606783
267.2,28.328661
267.3,28.257355
267.4,28.349262
267.5,28.600588
267.6,28.615328
267.7,28.615328
267.8,28.521717
267.9,28.576756
268.0,28.62736
268.1,28.62736
268.2,28.75942
268.3,28.810266
268.4,28.626373
268.5,28.732038
268.6,29.070099
268.7,29.070099
268.8,29.337315
268.9,29.44535
269.0,29.22909
269.1,29.365282
269.2,29.299582
269.3,29.314241
269.4,29.378656
269.5,29.252752
269.6,29.047344
269.7,28.73842
269.8,28.641867
269.9,28.805891
270.0,29.224596
270.1,29.420523
270.2,29.718204
270.3,29.77642
270.4,29.768587
270.5,29.61873
270.6,29.635223
270.7,29.673233
270.8,29.66057
270.9,29.63717
271.0,29.996101
271.1,29.996101
271.2,30.377445
271.3,30.357141
271.4,30.145943
271.5,30.023485
271.6,29.849022
271.7,29.849022
271.8,29.756725
271.9,29.699526
272.0,29.589375
272.1,29.589375
272.2,29.510283
272.3,29.439219
272.4,29.268545
272.5,29.145384
272.6,29.145836
272.7,29.24095
272.8,29.122452
272.9,29.003319
273.0,29.06371
273.1,29.268816
273.2,29.477764
273.3,29.58812
273.4,29.662947
273.5,29.68601
273.6,29.819405
273.7,29.90574
273.8,30.09194
273.9,30.033312
274.0,29.70657
274.1,29.70657
274.2,29.28076
274.3,29.311565
274.4,29.423325
274.5,29.423325
274.6,29.695517
274.7,29.663744
274.8,29.526363
274.9,29.440992
275.0,29.504002
275.1,29.545801
275.2,29.57055
275.3,29.460802
275.4,29.491976
275.5,29.638952
275.6,29.843197
275.7,30.17946
275.8,30.17946
275.9,30.319532
276.0,30.319532
276.1,30.461342
276.2,30.42067
276.3,30.469992
276.4,30.469992
276.5,30.35323
276.6,30.46193
276.7,30.652166
276.8,30.652166
276.9,30.54632
277.0,30.54632
277.1,30.47869
277.2,30.47869
277.3,30.326317
277.4,30.326317
277.5,30.486948
277.6,30.486948
277.7,30.496756
277.8,30.496756
277.9,30.491917
278.0,30.491917
278.1,30.325382
278.2,30.325382
278.3,30.01404
278.4,30.01404
278.5,29.401657
278.6,29.401657
278.7,29.669624
278.8,29.669624
278.9,29.412855
279.0,29.412855
279.1,29.045427
279.2,29.045427
279.3,29.052364
279.4,29.052364
279.5,29.101318
279.6,29.101318
279.7,28.818132
279.8,28.818132
279.9,28.6966
280.0,28.6966
280.1,28.68431
280.2,28.68431
280.3,29.283342
280.4,29.283342
280.5,29.359962
280.6,29.359962
280.7,29.375475
280.8,29.375475
280.9,29.468893
281.0,29.468893
281.1,28.682674
281.2,28.682674
281.3,28.650948
281.4,28.650948
281.5,29.048033
281.6,29.048033
281.7,29.431324
281.8,29.431324
281.9,29.179846
282.0,29.179846
282.1,28.877537
282.2,28.877537
282.3,28.945002
282.4,28.945002
282.5,28.94494
282.6,28.94494
282.7,28.959003
282.8,28.959003
282.9,29.623405
283.0,29.623405
283.1,29.886019
283.2,29.886019
283.3,30.190063
283.4,30.190063
283.5,30.179825
283.6,30.208736
283.7,30.313423
283.8,30.35637
283.9,30.243822
284.0,30.243822
284.1,30.390364
284.2,30.549467
284.3,30.62875
284.4,30.72303
284.5,30.76876
284.6,30.811146
284.7,31.181786
284.8,31.329151
284.9,31.351637
285.0,31.348757
285.1,31.331526
285.2,31.478842
285.3,31.873518
285.4,32.13067
285.5,32.262875
285.6,32.337276
285.7,32.399326
285.8,32.377182
285.9,32.31322
286.0,32.29936
286.1,32.172966
286.2,32.32983
286.3,32.563763
286.4,32.563763
286.5,32.630962
286.6,32.637028
286.7,32.67831
286.8,32.67831
286.9,32.633602
287.0,32.481895
287.1,32.5578
287.2,32.50832
287.3,32.80623
287.4,32.80623
287.5,33.326965
287.6,33.556313
287.7,33.70876
287.8,33.70876
287.9,33.804638
288.0,33.86374
288.1,33.898064
288.2,33.90513
288.3,34.008633
288.4,33.941444
288.5,33.769226
288.6,33.67783
288.7,33.727783
288.8,33.727783
288.9,33.89828
289.0,33.90932
289.1,33.95269
289.2,33.95269
289.3,33.53936
289.4,33.53936
289.5,33.591423
289.6,33.640366
289.7,33.647167
289.8,33.647167
289.9,33.44733
290.0,33.535126
290.1,33.728535
290.2,33.818024
290.3,34.01347
290.4,34.01347
290.5,34.062996
290.6,33.913433
290.7,33.484173
290.8,33.426365
290.9,33.46857
291.0,33.545204
291.1,33.43572
291.2,33.2761
291.3,33.2709
291.4,33.191708
291.5,33.312183
291.6,33.24382
291.7,33.276897
291.8,33.276897
291.9,33.362984
292.0,33.372696
292.1,33.09356
292.2,32.936058
292.3,32.799393
292.4,32.640778
292.5,32.26757
292.6,32.28757
292.7,32.52645
292.8,32.52645
292.9,32.596027
293.0,32.541656
293.1,32.787453
293.2,32.68835
293.3,32.474762
293.4,32.249947
293.5,32.1516
293.6,32.19936
293.7,32.243088
293.8,32.07652
293.9,32.08721
294.0,32.257336
294.1,32.51732
294.2,32.389603
294.3,32.222446
294.4,31.982805
294.5,32.251335
294.6,32.21125
294.7,32.208694
294.8,32.046192
294.9,32.19667
295.0,32.362705
295.1,32.710194
295.2,32.7342
295.3,32.68803
295.4,32.609993
295.5,32.659954
295.6,32.60224
295.7,32.157837
295.8,31.939114
295.9,31.863054
296.0,31.873465
296.1,32.223564
296.2,32.188534
296.3,31.880367
296.4,31.880367
296.5,31.723278
296.6,31.718431
296.7,31.708334
296.8,31.810667
296.9,32.29488
297.0,32.29488
297.1,32.509895
297.2,32.53369
297.3,32.63847
297.4,32.63847
297.5,32.76317
297.6,32.61791
297.7,32.436573
297.8,32.328106
297.9,31.979914
298.0,31.731932
298.1,31.534016
298.2,31.877878
298.3,32.010807
298.4,32.120567
298.5,32.110855
298.6,32.1978
298.7,32.266346
298.8,32.24862
298.9,32.249237
299.0,32.344723
299.1,32.079086
299.2,32.11685
299.3,32.26872
299.4,32.50801
299.5,32.47555
299.6,32.17137
299.7,32.00464
299.8,32.00464
299.9,32.360992
300.0,32.18948
300.1,31.793694
300.2,31.772123
300.3,31.990164
300.4,31.990164
300.5,32.017864
300.6,31.877707
300.7,31.870289
300.8,31.870289
300.9,31.815458
301.0,31.84052
301.1,31.963337
301.2,31.963337
301.3,32.162277
301.4,32.09024
301.5,31.813076
301.6,31.856457
301.7,32.201035
301.8,32.201035
301.9,32.2547
302.0,32.1587
302.1,32.024075
302.2,32.024075
302.3,32.183773
302.4,32.182625
302.5,31.743761
302.6,31.743761
302.7,31.957949
302.8,31.957949
302.9,32.194557
303.0,32.245995
303.1,32.559353
303.2,32.559353
303.3,33.3151
303.4,33.3151
303.5,33.117977
303.6,33.117977
303.7,32.420803
303.8,32.420803
303.9,32.101173
304.0,32.101173
304.1,31.935308
304.2,31.935308
304.3,31.85687
304.4,31.85687
304.5,31.773869
304.6,31.773869
304.7,32.44359
304.8,32.44359
304.9,32.580826
305.0,32.580826
305.1,32.37983
305.2,32.37983
305.3,32.378883
305.4,32.378883
305.5,32.04289
305.6,32.04289
305.7,32.167973
305.8,32.167973
305.9,32.07253
306.0,32.07253
306.1,31.63926
306.2,31.63926
306.3,31.865221
306.4,31.865221
306.5,31.926449
306.6,31.926449
306.7,31.548668
306.8,31.548668
306.9,31.621168
307.0,31.621168
307.1,31.842028
307.2,31.842028
307.3,31.421227
307.4,31.421227
307.5,31.615698
307.6,31.615698
307.7,31.808487
307.8,31.808487
307.9,32.03421
308.0,32.03421
308.1,31.859829
308.2,31.859829
308.3,31.56893
308.4,31.56893
308.5,31.480751
308.6,31.480751
308.7,31.667078
308.8,31.667078
308.9,31.594145
309.0,31.594145
309.1,31.451187
309.2,31.451187
309.3,31.875498
309.4,31.875498
309.5,31.78916
309.6,31.78916
309.7,31.320997
309.8,31.320997
309.9,30.933233
310.0,30.933233
310.1,31.54989
310.2,31.54989
310.3,31.804676
310.4,31.804676
310.5,31.6501
310.6,31.6501
310.7,31.674334
310.8,31.674334
310.9,31.898552
